WL(nm)	PL	PE(mW/nm)
645	0.0015	0.7253
646	0.0016	0.7746
647	0.0017	0.8462
648	0.0019	0.9277
649	0.0021	1.0343
650	0.0023	1.1217
651	0.0025	1.2457
652	0.0028	1.3803
653	0.0030	1.4715
654	0.0033	1.6142
655	0.0037	1.8199
656	0.0040	1.9593
657	0.0044	2.1413
658	0.0049	2.3784
659	0.0053	2.6177
660	0.0058	2.8296
661	0.0064	3.1212
662	0.0069	3.3794
663	0.0077	3.7868
664	0.0083	4.0842
665	0.0092	4.4977
666	0.0099	4.8724
667	0.0108	5.3063
668	0.0118	5.7558
669	0.0128	6.2757
670	0.0140	6.8624
671	0.0153	7.4756
672	0.0167	8.1594
673	0.0180	8.8250
674	0.0197	9.6686
675	0.0216	10.5904
676	0.0235	11.5321
677	0.0252	12.3505
678	0.0275	13.4648
679	0.0302	14.7851
680	0.0326	15.9595
681	0.0357	17.4630
682	0.0387	18.9684
683	0.0420	20.5582
684	0.0448	21.9362
685	0.0486	23.8176
686	0.0531	26.0067
687	0.0580	28.3852
688	0.0624	30.5496
689	0.0682	33.4032
690	0.0739	36.2140
691	0.0799	39.1085
692	0.0867	42.4452
693	0.0937	45.8688
694	0.1011	49.5054
695	0.1092	53.4890
696	0.1181	57.8286
697	0.1272	62.2971
698	0.1374	67.2794
699	0.1489	72.9006
700	0.1600	78.3598
701	0.1726	84.5369
702	0.1871	91.6169
703	0.1997	97.7915
704	0.2167	106.1225
705	0.2301	112.7031
706	0.2496	122.2368
707	0.2656	130.0719
708	0.2857	139.9069
709	0.3039	148.8183
710	0.3253	159.2921
711	0.3445	168.7274
712	0.3664	179.4201
713	0.3920	191.9703
714	0.4115	201.5037
715	0.4354	213.2276
716	0.4644	227.4393
717	0.4932	241.5362
718	0.5154	252.3865
719	0.5445	266.6671
720	0.5774	282.7388
721	0.6021	294.8647
722	0.6413	314.0610
723	0.6655	325.8888
724	0.7060	345.7518
725	0.7339	359.3835
726	0.7634	373.8301
727	0.7982	390.8876
728	0.8447	413.6698
729	0.8728	427.4412
730	0.9009	441.1769
731	0.9206	450.8503
732	0.9417	461.1469
733	0.9703	475.1580
734	0.9835	481.6156
735	1.0000	489.7182
736	0.9949	487.2328
737	0.9915	485.5407
738	0.9636	471.8760
739	0.9382	459.4517
740	0.8911	436.4109
741	0.8500	416.2822
742	0.7975	390.5381
743	0.7406	362.6699
744	0.6870	336.4366
745	0.6251	306.1268
746	0.5622	275.3041
747	0.5048	247.2006
748	0.4458	218.3000
749	0.3922	192.0622
750	0.3499	171.3435
751	0.3009	147.3451
752	0.2698	132.1299
753	0.2327	113.9346
754	0.2060	100.9062
755	0.1797	87.9952
756	0.1573	77.0270
757	0.1380	67.5847
758	0.1204	58.9400
759	0.1053	51.5446
760	0.0904	44.2854
761	0.0792	38.8080
762	0.0692	33.8722
763	0.0604	29.5913
764	0.0531	25.9905
765	0.0457	22.4011
