WL(nm)	PL	PE(mW/nm)
645	0.8599	432.0033
646	0.8980	451.1041
647	0.9324	468.4215
648	0.9514	477.9733
649	0.9758	490.2231
650	0.9882	496.4308
651	1.0000	502.3661
652	0.9931	498.8991
653	0.9794	492.0160
654	0.9461	475.3083
655	0.9236	464.0088
656	0.8717	437.9212
657	0.8183	411.0693
658	0.7504	376.9891
659	0.6806	341.8957
660	0.5961	299.4460
661	0.5299	266.2086
662	0.4678	234.9910
663	0.4051	203.5214
664	0.3509	176.3028
665	0.3022	151.8123
666	0.2620	131.6326
667	0.2233	112.1811
668	0.1911	96.0061
669	0.1620	81.3782
670	0.1390	69.8039
671	0.1187	59.6156
672	0.1023	51.3745
673	0.0879	44.1745
674	0.0747	37.5421
675	0.0648	32.5604
676	0.0554	27.8191
677	0.0481	24.1762
678	0.0419	21.0340
679	0.0360	18.1097
680	0.0309	15.5225
681	0.0268	13.4662
682	0.0229	11.5189
683	0.0204	10.2384
684	0.0180	9.0531
685	0.0156	7.8410
686	0.0137	6.8664
687	0.0120	6.0434
688	0.0105	5.2817
689	0.0094	4.7216
690	0.0083	4.1922
691	0.0073	3.6922
692	0.0065	3.2566
693	0.0059	2.9436
694	0.0052	2.6021
695	0.0047	2.3624
696	0.0042	2.1021
697	0.0039	1.9639
698	0.0034	1.7130
699	0.0031	1.5517
700	0.0028	1.3994
701	0.0026	1.3034
702	0.0023	1.1589
703	0.0021	1.0787
704	0.0020	1.0110
705	0.0019	0.9526
706	0.0018	0.9023
707	0.0016	0.8162
708	0.0015	0.7547
709	0.0014	0.7044
710	0.0014	0.6984
711	0.0013	0.6450
712	0.0012	0.5862
713	0.0012	0.5956
714	0.0011	0.5550
715	0.0010	0.5192
716	0.0011	0.5323
717	0.0010	0.5011
718	0.0010	0.4820
719	0.0010	0.4782
720	0.0009	0.4563
721	0.0010	0.4840
722	0.0009	0.4396
723	0.0008	0.4193
724	0.0008	0.4144
725	0.0008	0.4073
726	0.0007	0.3710
727	0.0008	0.4163
728	0.0008	0.4245
729	0.0007	0.3682
730	0.0008	0.3841
731	0.0008	0.3969
732	0.0008	0.3809
733	0.0007	0.3760
734	0.0008	0.3836
735	0.0007	0.3609
736	0.0008	0.3800
737	0.0007	0.3663
738	0.0007	0.3490
739	0.0007	0.3567
740	0.0008	0.3801
741	0.0007	0.3557
742	0.0007	0.3642
743	0.0008	0.4040
744	0.0007	0.3698
745	0.0007	0.3599
746	0.0008	0.4238
747	0.0007	0.3527
748	0.0008	0.3827
749	0.0008	0.3856
750	0.0007	0.3631
751	0.0008	0.4231
752	0.0008	0.4075
753	0.0008	0.4189
754	0.0007	0.3639
755	0.0008	0.3825
756	0.0008	0.4255
757	0.0008	0.4263
758	0.0008	0.4108
759	0.0008	0.3877
760	0.0009	0.4334
761	0.0010	0.4830
762	0.0009	0.4435
763	0.0009	0.4398
764	0.0009	0.4504
765	0.0008	0.4261
766	0.0009	0.4597
767	0.0010	0.5065
768	0.0009	0.4341
769	0.0009	0.4458
770	0.0008	0.4223
771	0.0009	0.4637
772	0.0010	0.5003
773	0.0009	0.4566
774	0.0010	0.5032
775	0.0010	0.5017
776	0.0010	0.5112
777	0.0010	0.5161
778	0.0010	0.5048
779	0.0010	0.5171
780	0.0010	0.4957
781	0.0011	0.5355
782	0.0010	0.5190
783	0.0010	0.4970
784	0.0012	0.5858
785	0.0012	0.6044
786	0.0012	0.6092
787	0.0013	0.6539
788	0.0011	0.5641
789	0.0013	0.6293
790	0.0011	0.5623
791	0.0013	0.6541
792	0.0012	0.5892
793	0.0013	0.6660
794	0.0013	0.6586
795	0.0012	0.6168
796	0.0013	0.6483
797	0.0014	0.6843
798	0.0014	0.6785
799	0.0014	0.7279
800	0.0014	0.6962
