WL(nm)	PL	PE(mW/nm)
645	0.0020	1.4177
646	0.0022	1.5502
647	0.0024	1.6864
648	0.0026	1.8084
649	0.0028	1.9634
650	0.0031	2.1649
651	0.0033	2.3383
652	0.0037	2.5847
653	0.0039	2.7465
654	0.0043	3.0148
655	0.0047	3.3079
656	0.0051	3.5774
657	0.0056	3.9203
658	0.0061	4.2579
659	0.0066	4.5965
660	0.0073	5.1145
661	0.0080	5.6061
662	0.0086	6.0375
663	0.0095	6.6152
664	0.0102	7.1108
665	0.0110	7.7172
666	0.0121	8.4758
667	0.0129	8.9992
668	0.0142	9.9103
669	0.0154	10.7425
670	0.0166	11.5836
671	0.0178	12.4257
672	0.0195	13.6249
673	0.0210	14.6929
674	0.0226	15.8194
675	0.0248	17.3637
676	0.0267	18.6281
677	0.0288	20.1080
678	0.0310	21.6937
679	0.0338	23.6192
680	0.0363	25.3731
681	0.0391	27.3312
682	0.0421	29.4312
683	0.0455	31.7660
684	0.0492	34.3906
685	0.0525	36.6804
686	0.0565	39.5064
687	0.0614	42.9078
688	0.0662	46.2865
689	0.0709	49.5541
690	0.0765	53.4932
691	0.0822	57.4284
692	0.0893	62.3994
693	0.0959	66.9968
694	0.1024	71.5473
695	0.1100	76.8482
696	0.1194	83.4523
697	0.1267	88.5358
698	0.1359	94.9468
699	0.1468	102.6099
700	0.1585	110.7978
701	0.1669	116.6620
702	0.1800	125.8248
703	0.1921	134.2382
704	0.2076	145.0657
705	0.2205	154.1213
706	0.2355	164.5755
707	0.2514	175.6978
708	0.2666	186.3117
709	0.2873	200.7836
710	0.3065	214.1976
711	0.3229	225.6948
712	0.3428	239.6129
713	0.3660	255.8125
714	0.3894	272.1844
715	0.4126	288.3635
716	0.4315	301.5987
717	0.4574	319.6631
718	0.4805	335.8052
719	0.5045	352.5834
720	0.5297	370.1770
721	0.5576	389.7258
722	0.5788	404.5050
723	0.6051	422.9116
724	0.6339	443.0364
725	0.6584	460.1248
726	0.6902	482.3533
727	0.7215	504.2534
728	0.7534	526.5802
729	0.7808	545.6706
730	0.8080	564.6902
731	0.8313	580.9725
732	0.8662	605.3911
733	0.8941	624.8737
734	0.9170	640.8970
735	0.9450	660.4657
736	0.9524	665.6447
737	0.9790	684.2500
738	0.9771	682.8760
739	0.9874	690.0985
740	1.0000	698.9001
741	0.9876	690.2035
742	0.9667	675.6271
743	0.9544	667.0575
744	0.9169	640.8419
745	0.8757	612.0161
746	0.8409	587.6805
747	0.7987	558.2131
748	0.7426	519.0304
749	0.6832	477.4794
750	0.6324	442.0170
751	0.5749	401.8002
752	0.5183	362.2087
753	0.4669	326.2869
754	0.4179	292.0382
755	0.3746	261.7846
756	0.3328	232.5782
757	0.2916	203.7985
758	0.2610	182.4449
